Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
"Los Angeles",Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",12489517.66,10974296.73,-0.121319411,10604633.10,12589608.66,0.187180032,0.849082678,1.147190473,0.351093955
"Los Angeles",Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",12153402.85,14455880.79,0.189451298,10465082.71,13116340.41,0.253343215,0.861082516,0.907335956,0.053715455
"Los Angeles",Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",9195580.53,12421671.11,0.350830551,12311274.26,12812598.44,0.040720739,1.338825126,1.031471396,-0.229569735
"Los Angeles",Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",10017031.07,12401507.34,0.238042216,13203627.44,13153758.53,-0.003776910,1.318117848,1.060658045,-0.195323812
"Los Angeles",Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",12111989.41,14615256.05,0.206676753,14318240.57,14182254.56,-0.009497397,1.182154317,0.970373322,-0.179148350
"Los Angeles",Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",11666070.47,13816307.50,0.184315450,14789325.89,13961794.02,-0.055954671,1.267721289,1.010530058,-0.202876794
"Los Angeles",Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",11831407.58,13377771.31,0.130699895,15241840.64,14105879.63,-0.074529123,1.288252521,1.054426728,-0.181506179
"Los Angeles",Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",10739623.18,12503961.73,0.164283096,14348768.56,13753963.86,-0.041453362,1.336058847,1.099968487,-0.176706558
"Los Angeles",Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",8855119.64,11198144.62,0.264595519,14509172.25,14664624.88,0.010714094,1.638506631,1.309558447,-0.200760972
"Los Angeles",Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",7284960.92,11260496.01,0.545718108,12963427.03,13462653.20,0.038510354,1.779477910,1.195564848,-0.328137292
"Los Angeles",Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",9523587.67,11540132.36,0.211742125,12278754.99,12165563.05,-0.009218519,1.289299308,1.054196145,-0.182349561
"Los Angeles",Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",10066682.17,9384464.38,-0.067769875,11281431.96,11424388.60,0.012671852,1.120670323,1.217372472,0.086289560
"Los Angeles",Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",11402399.29,10768968.67,-0.055552398,11289689.37,11563789.61,0.024278811,0.990115245,1.073806598,0.084526880
Louisville,Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",389334.08,488178.80,0.253881499,469543.37,534044.31,0.137369504,1.206016617,1.093952277,-0.092921058
Louisville,Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",412347.88,517231.68,0.254357558,463580.95,491954.26,0.061204650,1.124247201,0.951129405,-0.153985526
Louisville,Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",333162.22,482166.12,0.447241287,481002.42,518690.30,0.078352787,1.443748394,1.075750200,-0.254890807
Louisville,Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",335805.05,528169.87,0.572846716,517426.53,528866.15,0.022108685,1.540853927,1.001318288,-0.350153658
Louisville,Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",397767.30,594864.37,0.495508479,590233.51,579502.28,-0.018181330,1.483866346,0.974175475,-0.343488396
Louisville,Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",378816.70,548433.65,0.447754679,569877.35,591704.47,0.038301435,1.504361740,1.078898915,-0.282819493
Louisville,Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",392196.44,557795.90,0.422236010,554831.54,574115.63,0.034756658,1.414677655,1.029257530,-0.272443778
Louisville,Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",385343.49,513947.87,0.333739594,523680.02,557617.80,0.064806330,1.358995373,1.084969571,-0.201638510
Louisville,Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",340224.72,534684.61,0.571563083,553626.29,618815.61,0.117749683,1.627237110,1.157346964,-0.288765628
Louisville,Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",265814.33,448407.10,0.686918459,496079.05,539502.13,0.087532582,1.866261499,1.203152515,-0.355314078
Louisville,Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",326311.45,455951.14,0.397288204,468591.15,490074.59,0.045846875,1.436024234,1.074840146,-0.251516708
Louisville,Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",356654.05,389219.08,0.091307052,427047.13,432522.94,0.012822496,1.197370757,1.111258318,-0.071917941
Louisville,Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",398900.31,445883.01,0.117780555,411219.13,449487.54,0.093060870,1.030881951,1.008084026,-0.022114972
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",2267994.24,2878153.81,0.269030476,3171381.00,3758096.45,0.185003142,1.398319689,1.305731625,-0.066213803
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",3095601.59,3509428.06,0.133682083,3233431.36,3970484.95,0.227947808,1.044524389,1.131376647,0.083150052
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",2002841.62,3333074.28,0.664172667,3389641.95,4041781.64,0.192391910,1.692416373,1.212628733,-0.283492672
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",2133471.16,3171705.37,0.486640846,3356896.71,4095117.61,0.219911711,1.573443679,1.291140611,-0.179417332
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",2978470.54,4151020.30,0.393675124,3998764.99,4614676.17,0.154025351,1.342556502,1.111696845,-0.171955264
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",2536585.20,3627462.92,0.430057591,3824641.55,4369077.70,0.142349588,1.507791479,1.204444483,-0.201186305
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",2318157.66,3651516.74,0.575180499,3356627.69,4421691.88,0.317301854,1.447972132,1.210919241,-0.163713711
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",2190763.82,3033501.17,0.384677409,3210379.60,4129872.79,0.286412607,1.465415656,1.361421196,-0.070965845
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",1819251.45,2789702.27,0.533434133,3192008.98,3798957.23,0.190146160,1.754572728,1.361778736,-0.223868744
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",1702821.70,3237660.70,0.901350388,3281540.87,3586588.11,0.092958537,1.927119481,1.107771457,-0.425167216
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",2188707.87,3810076.09,0.740787860,3300604.11,3632640.05,0.100598536,1.508014914,0.953429791,-0.367758381
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",2200934.73,2501700.96,0.136653862,2982202.01,2987759.74,0.001863633,1.354970672,1.194291319,-0.118585115
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",2640510.90,3338225.04,0.264234524,3030886.24,3463000.66,0.142570320,1.147840836,1.037377834,-0.096235470
Midsouth,Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",13205610.14,15387766.69,0.165244659,16217117.18,18584830.24,0.146000860,1.228047550,1.207766573,-0.016514814
Midsouth,Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",14591656.23,16118825.82,0.104660469,16403800.51,18249956.02,0.112544377,1.124190445,1.132213737,0.007136951
Midsouth,Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",12796406.91,16620297.85,0.298825363,17138425.42,18982648.67,0.107607508,1.339315445,1.142136491,-0.147223684
Midsouth,Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",12678195.02,16214240.88,0.278907672,18248671.55,19234899.95,0.054043846,1.439374574,1.186296669,-0.175824910
Midsouth,Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",14284791.03,19839440.77,0.388850612,19659637.13,21075473.04,0.072017398,1.376263544,1.062301770,-0.228126201
Midsouth,Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",13099876.34,17334974.30,0.323292972,19141502.21,20763348.77,0.084729325,1.461197168,1.197772111,-0.180280295
Midsouth,Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",13000685.64,16708947.01,0.285235831,17516170.14,19810645.43,0.130991836,1.347326643,1.185630993,-0.120012212
Midsouth,Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",12468983.32,15512220.75,0.244064600,16901446.12,18682737.56,0.105392842,1.355479086,1.204388325,-0.111466686
Midsouth,Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",11598095.54,15598741.36,0.344939892,17715250.33,19419805.96,0.096219675,1.527427522,1.244959802,-0.184930359
Midsouth,Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",10598717.02,13705522.11,0.293130299,17290400.50,17237192.27,-0.003077328,1.631367312,1.257682278,-0.229062475
Midsouth,Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",10946534.46,14145589.30,0.292243618,16217649.50,16118024.15,-0.006143020,1.481532768,1.139438153,-0.230905871
Midsouth,Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",10760225.56,11555092.18,0.073870814,13997664.49,13947137.12,-0.003609700,1.300870917,1.207012190,-0.072150684
Midsouth,Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",12596534.17,13353860.91,0.060121834,14208869.73,14965932.77,0.053281018,1.127998348,1.120719534,-0.006452859
Nashville,Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",913178.57,1140664.65,0.249114563,936578.74,1140348.63,0.217568349,1.025624966,0.999722951,-0.025254860
Nashville,Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",1053480.70,1185524.28,0.125340293,879549.79,1089817.08,0.239062407,0.834898817,0.919270148,0.101055756
Nashville,Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",1014057.30,1210481.80,0.193701579,947974.26,1161718.67,0.225474909,0.934833032,0.959715933,0.026617482
Nashville,Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",893269.57,1201697.09,0.345279332,1082059.27,1144210.14,0.057437584,1.211346839,0.952161863,-0.213964298
Nashville,Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",1052574.12,1400241.77,0.330302297,1161154.06,1270311.58,0.094007784,1.103156574,0.907208746,-0.177624675
Nashville,Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",968674.42,1250281.72,0.290714087,1156268.12,1234741.50,0.067867806,1.193660219,0.987570625,-0.172653482
Nashville,Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",993104.67,1321124.76,0.330297601,1105836.53,1174769.42,0.062335515,1.113514580,0.889219138,-0.201430180
Nashville,Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",974712.05,1177858.77,0.208417163,1114232.34,1187629.89,0.065872751,1.143140007,1.008295663,-0.117959605
Nashville,Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",845947.03,1129883.79,0.335643663,1086519.73,1263559.95,0.162942481,1.284382699,1.118309654,-0.129301840
Nashville,Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",669601.18,1045687.50,0.561657194,1120144.42,1127603.97,0.006659454,1.672853115,1.078337429,-0.355390250
Nashville,Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",812200.00,1032464.11,0.271194423,1033946.29,1008660.43,-0.024455680,1.273019318,0.976944787,-0.232576621
Nashville,Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",804878.33,861720.72,0.070622339,853695.50,880506.39,0.031405683,1.060651614,1.021800184,-0.036629776
Nashville,Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",905926.11,957488.27,0.056916518,837222.31,921384.28,0.100525236,0.924161806,0.962293021,0.041260323
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",1136635.81,1217844.89,0.071446878,1191635.35,1346700.57,0.130128080,1.048388006,1.105806315,0.054768186
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",1433462.67,1499800.49,0.046278024,1200381.31,1382407.49,0.151640298,0.837399770,0.921727589,0.100701985
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",996219.16,1301915.16,0.306856174,1261572.17,1357422.26,0.075976700,1.266360075,1.042634959,-0.176667853
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",1026584.86,1438676.09,0.401419548,1349703.86,1469616.51,0.088843674,1.314751379,1.021506175,-0.223042324
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",1264123.26,1592490.73,0.259759060,1547899.37,1579058.34,0.020129842,1.224484525,0.991565169,-0.190218293
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",1174374.81,1524709.19,0.298315646,1583095.82,1496229.99,-0.054870861,1.348032848,0.981321553,-0.272034391
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",1084956.83,1466469.83,0.351638876,1437045.30,1490391.08,0.037121850,1.324518414,1.016312132,-0.232693089
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",1021809.40,1194858.54,0.169355596,1398707.36,1405856.86,0.005111505,1.368853487,1.176588536,-0.140456925
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",948729.64,1227367.34,0.293695578,1441966.46,1436883.41,-0.003525082,1.519891863,1.170703638,-0.229745440
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",1001164.33,1152774.14,0.151433491,1576764.86,1302713.95,-0.173805820,1.574931120,1.130068679,-0.282464697
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",1007798.46,1151638.61,0.142727098,1295331.29,1265316.03,-0.023171879,1.285307868,1.098709282,-0.145178125
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",956673.49,905994.22,-0.052974469,1094093.73,1052907.85,-0.037643831,1.143643826,1.162157359,0.016188199
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",996791.90,1094859.61,0.098383334,1072756.15,1127270.55,0.050817141,1.076208735,1.029602827,-0.043305640
"New York",Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",6171253.85,7322015.30,0.186471255,8707396.71,10362830.36,0.190118092,1.410960709,1.415297556,0.003073684
"New York",Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",7519439.89,8829220.41,0.174185915,9683395.88,11441551.06,0.181563906,1.287781540,1.295873308,0.006283495
"New York",Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",5477683.61,7573763.02,0.382657992,8920092.37,10321428.27,0.157098810,1.628442423,1.362787328,-0.163134472
"New York",Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",5478690.56,8908603.52,0.626046119,9485477.54,11758488.44,0.239630624,1.731340260,1.319902543,-0.237641166
"New York",Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",6163311.77,10907456.59,0.769739549,10805829.51,13207390.32,0.222246780,1.753250511,1.210858848,-0.309363471
"New York",Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",6026162.46,9899412.01,0.642738986,10708402.70,12225284.50,0.141653414,1.776985398,1.234950570,-0.305030547
"New York",Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",6147098.39,9034713.11,0.469752481,9722834.22,11263740.24,0.158483214,1.581694908,1.246718086,-0.211783461
"New York",Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",5706217.96,8024432.36,0.406261103,8821132.05,9703094.68,0.099982930,1.545880671,1.209193902,-0.217796092
"New York",Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",4834256.96,7314552.10,0.513066467,8456066.14,10033717.26,0.186570338,1.749196662,1.371747323,-0.215784393
"New York",Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",4987968.48,6424452.90,0.287989875,8312402.45,9039247.49,0.087441031,1.666490573,1.407006578,-0.155706848
"New York",Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",5219210.29,7037424.55,0.348369611,8203129.04,9646461.38,0.175948999,1.571718437,1.370737450,-0.127873404
"New York",Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",5203774.46,5137270.22,-0.012780000,7587402.07,7529529.70,-0.007627429,1.458057440,1.465667442,0.005219274
"New York",Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",6347542.94,6050337.10,-0.046822187,8246694.73,8642662.29,0.048015305,1.299194792,1.428459629,0.099496117
Northeast,Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",18775303.27,21181739.70,0.128170309,24947671.78,28201009.92,0.130406483,1.328749337,1.331383084,0.001982124
Northeast,Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",20817016.88,23444337.22,0.126210223,26529576.42,30142989.78,0.136203206,1.274417779,1.285725824,0.008873106
Northeast,Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",17013494.63,21819071.59,0.282456783,25456026.57,28227674.42,0.108879830,1.496225621,1.293715652,-0.135347214
Northeast,Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",16974208.96,24742070.63,0.457627315,27467734.64,30801452.43,0.121368501,1.618204106,1.244901968,-0.230689155
Northeast,Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",18875010.87,30041172.29,0.591584370,30163862.84,34377649.44,0.139696518,1.598084528,1.144351129,-0.283923279
Northeast,Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",18057739.64,28527172.32,0.579775370,30368230.73,33696872.18,0.109609331,1.681729349,1.181220200,-0.297615755
Northeast,Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",18362808.86,26250422.94,0.429542895,28075486.33,32105114.14,0.143528335,1.528932014,1.223032262,-0.200074136
Northeast,Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",18146584.99,24239794.68,0.335777211,26584428.46,28999165.31,0.090832754,1.464982446,1.196345336,-0.183372238
Northeast,Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",15083497.59,21718626.06,0.439893230,24969875.65,28878439.89,0.156531186,1.655443341,1.329662374,-0.196793789
Northeast,Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",14593104.29,18808135.52,0.288837190,23177347.74,25102510.23,0.083062243,1.588239711,1.334662344,-0.159659380
Northeast,Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",14470901.20,19558669.33,0.351586129,22248243.57,25587829.82,0.150105613,1.537446995,1.308260260,-0.149069683
Northeast,Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",15711224.16,15776466.67,0.004152605,21156789.34,21846604.24,0.032604895,1.346603493,1.384759002,0.028334628
Northeast,Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",17132008.31,17836156.69,0.041101333,22255057.62,23617135.59,0.061203075,1.299033786,1.324115727,0.019308152
"Northern New England",Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",1950032.37,2016254.10,0.033959298,2303031.32,2651882.11,0.151474618,1.181022098,1.315251937,0.113655654
"Northern New England",Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",2200764.03,2339458.83,0.063021205,2633510.44,2828039.42,0.073866797,1.196634625,1.208843423,0.010202611
"Northern New England",Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",1742279.41,2234151.00,0.282314988,2410648.65,2838616.96,0.177532429,1.383617711,1.270557344,-0.081713588
"Northern New England",Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",1937397.40,2579350.89,0.331348380,2718766.40,2891796.44,0.063642849,1.403308583,1.121133403,-0.201078497
"Northern New England",Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",1926566.17,2979621.93,0.546597245,2636913.00,3011737.28,0.142145107,1.368711359,1.010778331,-0.261510965
"Northern New England",Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",1840316.50,3138391.81,0.705354383,2953246.78,3173403.09,0.074547211,1.604749390,1.011155803,-0.369897998
"Northern New England",Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",2005110.80,2760718.76,0.376841001,2953017.04,3449561.75,0.168148271,1.472745067,1.249515814,-0.151573587
"Northern New England",Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",2186614.76,2845470.24,0.301313012,3056116.39,3608189.55,0.180645332,1.397647380,1.268046841,-0.092727637
"Northern New England",Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",1403930.14,2099118.93,0.495173350,2509721.12,2987181.05,0.190244217,1.787639604,1.423064223,-0.203942327
"Northern New England",Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",1296205.14,1692828.52,0.305988125,2070822.80,2304961.40,0.113065493,1.597604219,1.361603596,-0.147721582
"Northern New England",Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",1281729.08,1891500.94,0.475741613,1969715.81,2358558.32,0.197410463,1.536764548,1.246924212,-0.188604257
"Northern New England",Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",1911620.47,1631630.22,-0.146467489,2181579.64,2222728.06,0.018861755,1.141220067,1.362274388,0.193699996
"Northern New England",Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",1644310.76,1884343.59,0.145977777,2091345.80,2296817.54,0.098248573,1.271867734,1.218895297,-0.041649328
Orlando,Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",1372062.17,1739597.92,0.267871062,1805304.86,2211006.87,0.224727701,1.315760247,1.270987304,-0.034028193
Orlando,Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",1713767.49,2115675.40,0.234517175,1753969.67,2374846.31,0.353983681,1.023458363,1.122500318,0.096771846
Orlando,Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",1170723.33,2044347.33,0.746225840,1832225.90,2397265.13,0.308389500,1.565037488,1.172631037,-0.250732940
Orlando,Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",1321980.20,2034099.50,0.538676222,1985364.41,2411393.63,0.214584898,1.501811003,1.185484599,-0.210629968
Orlando,Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",1733212.68,2436967.25,0.406040515,2272936.68,2622938.57,0.153986643,1.311400907,1.076312605,-0.179265014
Orlando,Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",1550479.52,2204728.98,0.421965883,2226609.50,2545831.39,0.143366805,1.436077982,1.154713987,-0.195925290
Orlando,Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",1500470.41,2231165.36,0.486977247,2119516.31,2488758.71,0.174210691,1.412567883,1.115452380,-0.210337150
Orlando,Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",1412394.70,2019241.62,0.429658168,1990481.46,2461686.87,0.236729364,1.409295475,1.219114565,-0.134947506
Orlando,Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",1205940.88,1823824.22,0.512366195,1999641.84,2444437.76,0.222437794,1.658159096,1.340281444,-0.191705158
Orlando,Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",1144760.46,2037927.58,0.780221847,2135820.64,2266593.14,0.061228222,1.865735859,1.112204949,-0.403878666
Orlando,Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",1337142.59,2150261.81,0.608102102,1994364.67,2077758.40,0.041814685,1.491512338,0.966281590,-0.352146432
Orlando,Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",1294244.33,1402488.97,0.083635398,1716078.19,1646973.25,-0.040269109,1.325930622,1.174321713,-0.114341510
Orlando,Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",1584730.79,1861517.98,0.174658808,1801004.30,1929896.93,0.071567086,1.136473344,1.036732898,-0.087763120
Philadelphia,Avocados,Hass,"Last 04 Wks",1,"2018-01-28 00:00:00",1903467.48,2024400.22,0.063532864,2691400.19,2838661.06,0.054715338,1.413945979,1.402223252,-0.008290789
Philadelphia,Avocados,Hass,"Last 04 Wks",2,"2018-02-25 00:00:00",2182902.44,2524749.06,0.156601877,2798589.81,2945989.74,0.052669359,1.282049879,1.166844573,-0.089860237
Philadelphia,Avocados,Hass,"Last 04 Wks",3,"2018-03-25 00:00:00",1702253.49,2053515.83,0.206351370,2681659.93,2772358.49,0.033821798,1.575358750,1.350054599,-0.143017678
Philadelphia,Avocados,Hass,"Last 04 Wks",4,"2018-04-22 00:00:00",1681674.68,2459882.07,0.462757393,2790287.50,3110824.70,0.114876048,1.659231439,1.264623511,-0.237825730
Philadelphia,Avocados,Hass,"Last 04 Wks",5,"2018-05-20 00:00:00",1802247.86,2821605.32,0.565603368,3043167.94,3413135.08,0.121573028,1.688540188,1.209642984,-0.283616112
Philadelphia,Avocados,Hass,"Last 04 Wks",6,"2018-06-17 00:00:00",1775087.97,2612374.86,0.471687547,3019684.88,3243845.38,0.074233077,1.701146609,1.241722782,-0.270067156
Philadelphia,Avocados,Hass,"Last 04 Wks",7,"2018-07-15 00:00:00",1781190.21,2495078.21,0.400792681,2705399.73,2986320.64,0.103837118,1.518871884,1.196884582,-0.211991087
Philadelphia,Avocados,Hass,"Last 04 Wks",8,"2018-08-12 00:00:00",1851721.85,2449898.92,0.323038295,2649463.06,2769088.92,0.045150982,1.430810497,1.130287008,-0.210037241
Philadelphia,Avocados,Hass,"Last 04 Wks",9,"2018-09-09 00:00:00",1633822.55,2377257.84,0.455028173,2660766.91,2776052.14,0.043327820,1.628553180,1.167753911,-0.282950090
Philadelphia,Avocados,Hass,"Last 04 Wks",10,"2018-10-07 00:00:00",1656128.02,2055014.57,0.240854901,2626375.58,2535337.61,-0.034662967,1.585852995,1.233732182,-0.222038747
Philadelphia,Avocados,Hass,"Last 04 Wks",11,"2018-11-04 00:00:00",1625743.39,2120769.76,0.304492316,2493327.68,2605130.37,0.044840753,1.533653894,1.228389059,-0.199044149
Philadelphia,Avocados,Hass,"Last 04 Wks",12,"2018-12-02 00:00:00",1568340.44,1700997.61,0.084584422,2208699.54,2210636.31,0.000876883,1.408303633,1.299611650,-0.077179368
Philadelphia,Avocados,Hass,"Last 04 Wks",13,"2018-12-30 00:00:00",1776050.38,1814967.48,0.021912160,2338692.86,2337489.21,-0.000514668,1.316794212,1.287895919,-0.021945945
