Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
"Los Angeles",Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",11084712.16,10017031.07,-0.096320146,10086223.91,13203627.44,0.309075384,0.909922041,1.318117848,0.448605253
"Los Angeles",Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",12390285.56,12111989.41,-0.022460834,10146738.90,14318240.57,0.411117474,0.818926961,1.182154317,0.443540601
"Los Angeles",Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",12167574.14,11666070.47,-0.041216406,11752781.95,14789325.89,0.258368100,0.965910034,1.267721289,0.312463112
"Los Angeles",Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",11728978.75,11831407.58,0.008732971,12635767.96,15241840.64,0.206245690,1.077311864,1.288252521,0.195802779
"Los Angeles",Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",10309269.78,10739623.18,0.041744315,12613141.03,14348768.56,0.137604703,1.223475697,1.336058847,0.092019114
"Los Angeles",Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",11252908.32,8855119.64,-0.213081686,12071770.23,14509172.25,0.201909246,1.072768913,1.638506631,0.527362147
"Los Angeles",Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",9935425.58,7284960.92,-0.266769112,12472789.64,12963427.03,0.039336620,1.255385543,1.779477910,0.417475228
"Los Angeles",Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",6793074.20,9523587.67,0.401955490,10764909.42,12278754.99,0.140627804,1.584688920,1.289299308,-0.186402270
"Los Angeles",Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",8185680.30,10066682.17,0.229791758,9934511.59,11281431.96,0.135579928,1.213645198,1.120670323,-0.076607954
"Los Angeles",Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",9553436.46,11402399.29,0.193539030,9101053.16,11289689.37,0.240481642,0.952647060,0.990115245,0.039330605
Louisville,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",377179.99,389334.08,0.032223581,380298.59,469543.37,0.234670289,1.008268201,1.206016617,0.196126800
Louisville,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",445527.85,412347.88,-0.074473392,437196.43,463580.95,0.060349349,0.981299890,1.124247201,0.145671383
Louisville,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",378794.35,333162.22,-0.120466765,414500.64,481002.42,0.160438305,1.094262995,1.443748394,0.319379710
Louisville,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",369481.42,335805.05,-0.091144962,376755.05,517426.53,0.373376495,1.019686051,1.540853927,0.511106213
Louisville,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",456925.85,397767.30,-0.129470788,457226.75,590233.51,0.290898903,1.000658531,1.483866346,0.482889817
Louisville,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",386600.32,378816.70,-0.020133506,466924.53,569877.35,0.220491350,1.207770676,1.504361740,0.245569022
Louisville,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",383053.69,392196.44,0.023868064,462201.46,554831.54,0.200410617,1.206623176,1.414677655,0.172427053
Louisville,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",334410.21,385343.49,0.152307790,462900.38,523680.02,0.131301772,1.384229208,1.358995373,-0.018229520
Louisville,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",321511.35,340224.72,0.058204384,437062.43,553626.29,0.266698421,1.359399691,1.627237110,0.197026246
Louisville,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",273497.55,265814.33,-0.028092464,410587.86,496079.05,0.208216556,1.501248768,1.866261499,0.243139404
Louisville,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",242949.09,326311.45,0.343126867,376853.98,468591.15,0.243428954,1.551164402,1.436024234,-0.074228217
Louisville,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",250565.38,356654.05,0.423397159,363545.27,427047.13,0.174673872,1.450899841,1.197370757,-0.174739204
Louisville,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",299663.69,398900.31,0.331159975,345965.63,411219.13,0.188612667,1.154513014,1.030881951,-0.107085032
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",2278608.22,2267994.24,-0.004658098,2435177.37,3171381.00,0.302320332,1.068712624,1.398319689,0.308415057
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",2735514.25,3095601.59,0.131634240,2476977.14,3233431.36,0.305394106,0.905488663,1.044524389,0.153547728
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",2116039.99,2002841.62,-0.053495383,2446563.10,3389641.95,0.385470888,1.156198896,1.692416373,0.463776154
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",2655652.78,2133471.16,-0.196630231,2902718.07,3356896.71,0.156466673,1.093033732,1.573443679,0.439519781
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",2922449.81,2978470.54,0.019169099,3018270.90,3998764.99,0.324852912,1.032787933,1.342556502,0.299934341
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",2989022.24,2536585.20,-0.151366234,3104333.89,3824641.55,0.232032921,1.038578385,1.507791479,0.451783997
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",2490419.49,2318157.66,-0.069169805,2880341.80,3356627.69,0.165357420,1.156568928,1.447972132,0.251954896
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",2266853.50,2190763.82,-0.033566210,2821093.91,3210379.60,0.137991043,1.244497675,1.465415656,0.177515784
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",2424177.18,1819251.45,-0.249538580,2832978.22,3192008.98,0.126732623,1.168634968,1.754572728,0.501386470
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",1823578.76,1702821.70,-0.066219822,2902029.67,3281540.87,0.130774404,1.591392559,1.927119481,0.210964240
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",1600441.96,2188707.87,0.367564663,2696301.71,3300604.11,0.224122693,1.684723206,1.508014914,-0.104888620
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",1817150.17,2200934.73,0.211201345,2746532.07,2982202.01,0.085806367,1.511450245,1.354970672,-0.103529424
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",2225989.95,2640510.90,0.186218698,2708812.82,3030886.24,0.118898367,1.216902538,1.147840836,-0.056752040
Midsouth,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",12684532.93,13205610.14,0.041079732,13152769.15,16217117.18,0.232981207,1.036913950,1.228047550,0.184329278
Midsouth,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",13676654.44,14591656.23,0.066902457,13828447.01,16403800.51,0.186235916,1.011098662,1.124190445,0.111850393
Midsouth,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",12875494.60,12796406.91,-0.006142497,13996213.88,17138425.42,0.224504396,1.087042814,1.339315445,0.232072397
Midsouth,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",13236634.21,12678195.02,-0.042188912,14106652.55,18248671.55,0.293621679,1.065728064,1.439374574,0.350602112
Midsouth,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",14419693.80,14284791.03,-0.009355453,14907158.27,19659637.13,0.318805152,1.033805466,1.376263544,0.331259690
Midsouth,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",13771075.08,13099876.34,-0.048739749,15797464.69,19141502.21,0.211681911,1.147148251,1.461197168,0.273764892
Midsouth,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",13221813.18,13000685.64,-0.016724449,15934574.81,17516170.14,0.099255572,1.205173193,1.347326643,0.117952715
Midsouth,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",12146948.38,12468983.32,0.026511592,16178432.05,16901446.12,0.044689996,1.331892714,1.355479086,0.017708913
Midsouth,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",12370990.07,11598095.54,-0.062476368,15676662.18,17715250.33,0.130039681,1.267211605,1.527427522,0.205345276
Midsouth,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",10756979.66,10598717.02,-0.014712554,14988821.84,17290400.50,0.153553007,1.393404312,1.631367312,0.170778143
Midsouth,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",9249509.58,10946534.46,0.183471877,13971674.66,16217649.50,0.160752014,1.510531401,1.481532768,-0.019197636
Midsouth,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",8592033.28,10760225.56,0.252349148,12439664.53,13997664.49,0.125244532,1.447813821,1.300870917,-0.101492956
Midsouth,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",9773229.86,12596534.17,0.288881399,11882203.76,14208869.73,0.195810981,1.215790883,1.127998348,-0.072210227
Nashville,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",771327.70,913178.57,0.183904805,767011.22,936578.74,0.221075671,0.994403831,1.025624966,0.031396837
Nashville,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",850827.58,1053480.70,0.238183534,803166.01,879549.79,0.095103352,0.943982105,0.834898817,-0.115556521
Nashville,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",740784.77,1014057.30,0.368895989,762272.38,947974.26,0.243616173,1.029006549,0.934833032,-0.091518871
Nashville,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",848953.39,893269.57,0.052200958,833806.42,1082059.27,0.297734395,0.982158066,1.211346839,0.233352228
Nashville,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",887499.88,1052574.12,0.185999169,858076.49,1161154.06,0.353205773,0.966846880,1.103156574,0.140983745
Nashville,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",924673.43,968674.42,0.047585438,889366.06,1156268.12,0.300103717,0.961816390,1.193660219,0.241047909
Nashville,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",849546.11,993104.67,0.168982658,884043.12,1105836.53,0.250885285,1.040606401,1.113514580,0.070063166
Nashville,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",781733.15,974712.05,0.246860326,918408.97,1114232.34,0.213220228,1.174836925,1.143140007,-0.026979844
Nashville,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",877085.18,845947.03,-0.035501854,864108.58,1086519.73,0.257387966,0.985204858,1.284382699,0.303670693
Nashville,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",662089.48,669601.18,0.011345445,840246.00,1120144.42,0.333114850,1.269082239,1.672853115,0.318159740
Nashville,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",617312.80,812200.00,0.315702509,825251.44,1033946.29,0.252886381,1.336844854,1.273019318,-0.047743413
Nashville,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",580132.54,804878.33,0.387404213,790089.39,853695.50,0.080504954,1.361911866,1.060651614,-0.221203926
Nashville,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",704530.32,905926.11,0.285858230,706714.39,837222.31,0.184668548,1.003100037,0.924161806,-0.078694276
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",1168445.70,1136635.81,-0.027224106,1062931.89,1191635.35,0.121083450,0.909697293,1.048388006,0.152458091
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",1382863.08,1433462.67,0.036590456,1073333.63,1200381.31,0.118367371,0.776167681,0.837399770,0.078890284
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",1108999.93,996219.16,-0.101695922,1091387.37,1261572.17,0.155934368,0.984118520,1.266360075,0.286796304
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",1227342.66,1026584.86,-0.163571109,1144588.71,1349703.86,0.179204240,0.932574698,1.314751379,0.409808117
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",1576910.87,1264123.26,-0.198354654,1200115.88,1547899.37,0.289791591,0.761054986,1.224484525,0.608930429
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",1203367.88,1174374.81,-0.024093272,1097283.79,1583095.82,0.442740551,0.911844007,1.348032848,0.478359059
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",1260882.51,1084956.83,-0.139525831,1273105.99,1437045.30,0.128771140,1.009694385,1.324518414,0.311801308
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",1137658.85,1021809.40,-0.101831450,1286459.34,1398707.36,0.087253453,1.130795352,1.368853487,0.210522739
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",1249016.82,948729.64,-0.240418844,1282805.05,1441966.46,0.124072952,1.027051861,1.519891863,0.479858924
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",971158.87,1001164.33,0.030896551,1200430.35,1576764.86,0.313499663,1.236080303,1.574931120,0.274133337
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",773979.88,1007798.46,0.302099042,1136048.43,1295331.29,0.140207808,1.467800985,1.285307868,-0.124330968
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",799313.33,956673.49,0.196869180,1014009.75,1094093.73,0.078977525,1.268601075,1.143643826,-0.098500035
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",890938.17,996791.90,0.118811533,905487.92,1072756.15,0.184727180,1.016330819,1.076208735,0.058915773
"New York",Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",6460661.17,6171253.85,-0.044795310,7186087.60,8707396.71,0.211701999,1.112283621,1.410960709,0.268526015
"New York",Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",7236225.13,7519439.89,0.039138467,7751378.33,9683395.88,0.249248259,1.071190875,1.287781540,0.202196144
"New York",Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",6531470.49,5477683.61,-0.161339913,7734805.30,8920092.37,0.153240712,1.184236431,1.628442423,0.375099077
"New York",Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",6542351.82,5478690.56,-0.162580871,7515651.13,9485477.54,0.262096574,1.148769026,1.731340260,0.507126516
"New York",Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",7804199.77,6163311.77,-0.210257047,8011128.73,10805829.51,0.348852312,1.026515077,1.753250511,0.707963721
"New York",Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",6274613.31,6026162.46,-0.039596201,8473730.12,10708402.70,0.263717696,1.350478460,1.776985398,0.315819135
"New York",Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",5537771.43,6147098.39,0.110031078,8006166.84,9722834.22,0.214418137,1.445738045,1.581694908,0.094039763
"New York",Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",5104216.42,5706217.96,0.117942009,8007088.62,8821132.05,0.101665345,1.568720438,1.545880671,-0.014559489
"New York",Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",5624372.14,4834256.96,-0.140480601,8032501.63,8456066.14,0.052731332,1.428159700,1.749196662,0.224790660
"New York",Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",4510406.81,4987968.48,0.105879955,7362602.50,8312402.45,0.129003291,1.632358856,1.666490573,0.020909445
"New York",Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",3334269.67,5219210.29,0.565323386,6344937.81,8203129.04,0.292862008,1.902946803,1.571718437,-0.174060760
"New York",Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",4056108.43,5203774.46,0.282947571,6628907.08,7587402.07,0.144593216,1.634302237,1.458057440,-0.107841005
"New York",Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",4647504.75,6347542.94,0.365795902,6261238.32,8246694.73,0.317102833,1.347225803,1.299194792,-0.035651790
Northeast,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",17979309.46,18775303.27,0.044272769,20683439.22,24947671.78,0.206166514,1.150402315,1.328749337,0.155030132
Northeast,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",19871900.80,20817016.88,0.047560427,21837605.88,26529576.42,0.214857369,1.098918825,1.274417779,0.159701472
Northeast,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",18503196.56,17013494.63,-0.080510517,21533877.94,25456026.57,0.182138519,1.163792314,1.496225621,0.285646591
Northeast,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",19034226.23,16974208.96,-0.108227004,21542645.52,27467734.64,0.275039995,1.131784674,1.618204106,0.429780897
Northeast,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",22391026.72,18875010.87,-0.157027898,23214128.89,30163862.84,0.299375177,1.036760359,1.598084528,0.541421328
Northeast,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",19212909.82,18057739.64,-0.060124687,24601035.70,30368230.73,0.234428953,1.280442990,1.681729349,0.313396506
Northeast,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",18254145.97,18362808.86,0.005952779,24677992.66,28075486.33,0.137673016,1.351911653,1.528932014,0.130940776
Northeast,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",16717165.34,18146584.99,0.085506102,24168673.37,26584428.46,0.099953980,1.445739925,1.464982446,0.013309808
Northeast,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",17881862.83,15083497.59,-0.156491819,24073523.26,24969875.65,0.037233951,1.346253659,1.655443341,0.229666735
Northeast,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",14143999.13,14593104.29,0.031752346,21245434.98,23177347.74,0.090933076,1.502081185,1.588239711,0.057359433
Northeast,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",11399125.97,14470901.20,0.269474628,19129676.39,22248243.57,0.163022474,1.678170453,1.537446995,-0.083855282
Northeast,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",12392708.97,15711224.16,0.267779644,18789587.16,21156789.34,0.125984789,1.516180781,1.346603493,-0.111845032
Northeast,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",14233639.34,17132008.31,0.203628102,18643220.24,22255057.62,0.193734630,1.309799960,1.299033786,-0.008219709
"Northern New England",Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",1723562.94,1950032.37,0.131396089,2034231.89,2303031.32,0.132138047,1.180248103,1.181022098,0.000655790
"Northern New England",Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",1979558.79,2200764.03,0.111744719,2115079.94,2633510.44,0.245111539,1.068460280,1.196634625,0.119961731
"Northern New England",Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",1838380.98,1742279.41,-0.052275111,2066543.96,2410648.65,0.166512156,1.124110825,1.383617711,0.230855251
"Northern New England",Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",1964946.05,1937397.40,-0.014020054,2142260.57,2718766.40,0.269110975,1.090238874,1.403308583,0.287156985
"Northern New England",Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",2235092.27,1926566.17,-0.138037299,2298418.49,2636913.00,0.147272793,1.028332710,1.368711359,0.331000508
"Northern New England",Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",2083396.52,1840316.50,-0.116674871,2390691.23,2953246.78,0.235310835,1.147496987,1.604749390,0.398478085
"Northern New England",Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",2287273.20,2005110.80,-0.123361914,2720864.48,2953017.04,0.085323088,1.189566896,1.472745067,0.238051490
"Northern New England",Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",2002696.15,2186614.76,0.091835504,2622194.12,3056116.39,0.165480605,1.309331982,1.397647380,0.067450730
"Northern New England",Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",1937835.32,1403930.14,-0.275516281,2432168.25,2509721.12,0.031886310,1.255095428,1.787639604,0.424305726
"Northern New England",Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",1366474.34,1296205.14,-0.051423725,2011971.72,2070822.80,0.029250451,1.472381633,1.597604219,0.085047642
"Northern New England",Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",1189295.24,1281729.08,0.077721525,1778011.03,1969715.81,0.107819792,1.495012315,1.536764548,0.027927685
"Northern New England",Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",1420517.19,1911620.47,0.345721462,1880295.12,2181579.64,0.160232570,1.323669388,1.141220067,-0.137836021
"Northern New England",Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",1595815.31,1644310.76,0.030389137,1932783.42,2091345.80,0.082038359,1.211157336,1.271867734,0.050125938
Orlando,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",1445702.02,1372062.17,-0.050937087,1506671.03,1805304.86,0.198207720,1.042172598,1.315760247,0.262516641
Orlando,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",1690441.61,1713767.49,0.013798690,1506616.77,1753969.67,0.164177716,0.891256321,1.023458363,0.148332235
Orlando,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",1312194.26,1170723.33,-0.107812490,1469584.12,1832225.90,0.246764901,1.119944024,1.565037488,0.397424741
Orlando,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",1637558.07,1321980.20,-0.192712476,1723963.64,1985364.41,0.151627774,1.052764889,1.501811003,0.426539789
Orlando,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",1800032.48,1733212.68,-0.037121441,1805868.16,2272936.68,0.258639324,1.003241986,1.311400907,0.307163102
Orlando,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",1723915.79,1550479.52,-0.100605999,1752252.14,2226609.50,0.270712958,1.016437201,1.436077982,0.412854607
Orlando,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",1596122.89,1500470.41,-0.059928017,1766393.68,2119516.31,0.199911624,1.106677745,1.412567883,0.276403984
Orlando,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",1441513.38,1412394.70,-0.020200076,1747585.14,1990481.46,0.138989692,1.212326687,1.409295475,0.162471709
Orlando,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",1460727.21,1205940.88,-0.174424306,1695152.74,1999641.84,0.179623401,1.160485495,1.658159096,0.428849480
Orlando,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",1082981.83,1144760.46,0.057044937,1659578.48,2135820.64,0.286965736,1.532415812,1.865735859,0.217512796
Orlando,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",898353.65,1337142.59,0.488436753,1462306.15,1994364.67,0.363848925,1.627762240,1.491512338,-0.083703811
Orlando,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",992905.25,1294244.33,0.303492282,1447799.26,1716078.19,0.185301193,1.458144430,1.325930622,-0.090672642
Orlando,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",1240401.26,1584730.79,0.277595276,1409919.23,1801004.30,0.277381187,1.136663816,1.136473344,-0.000167572
Philadelphia,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",1908536.18,1903467.48,-0.002655805,2257136.73,2691400.19,0.192395726,1.182653362,1.413945979,0.195570929
Philadelphia,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",2084505.67,2182902.44,0.047203887,2332292.67,2798589.81,0.199930800,1.118870869,1.282049879,0.145842577
Philadelphia,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",2044539.41,1702253.49,-0.167414684,2344874.87,2681659.93,0.143626026,1.146896391,1.575358750,0.373584190
Philadelphia,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",1973881.92,1681674.68,-0.148036839,2289808.35,2790287.50,0.218568139,1.160053358,1.659231439,0.430306139
Philadelphia,Avocados,Hass,"Last 04 Wks",5,"2017-05-21 00:00:00",2226644.79,1802247.86,-0.190599296,2439121.02,3043167.94,0.247649426,1.095424394,1.688540188,0.541448407
Philadelphia,Avocados,Hass,"Last 04 Wks",6,"2017-06-18 00:00:00",1899382.06,1775087.97,-0.065439225,2542514.22,3019684.88,0.187676693,1.338600734,1.701146609,0.270839441
Philadelphia,Avocados,Hass,"Last 04 Wks",7,"2017-07-16 00:00:00",1839798.45,1781190.21,-0.031855794,2532656.58,2705399.73,0.068206306,1.376594583,1.518871884,0.103354541
Philadelphia,Avocados,Hass,"Last 04 Wks",8,"2017-08-13 00:00:00",1727503.47,1851721.85,0.071906298,2495671.28,2649463.06,0.061623412,1.444669330,1.430810497,-0.009593083
Philadelphia,Avocados,Hass,"Last 04 Wks",9,"2017-09-10 00:00:00",1931289.34,1633822.55,-0.154024974,2540939.71,2660766.91,0.047158616,1.315670137,1.628553180,0.237812682
Philadelphia,Avocados,Hass,"Last 04 Wks",10,"2017-10-08 00:00:00",1579494.57,1656128.02,0.048517704,2416188.70,2626375.58,0.086991086,1.529722701,1.585852995,0.036693117
Philadelphia,Avocados,Hass,"Last 04 Wks",11,"2017-11-05 00:00:00",1231574.57,1625743.39,0.320052744,2175557.95,2493327.68,0.146063556,1.766484956,1.533653894,-0.131804724
Philadelphia,Avocados,Hass,"Last 04 Wks",12,"2017-12-03 00:00:00",1279630.68,1568340.44,0.225619598,2013906.65,2208699.54,0.096723892,1.573818666,1.408303633,-0.105167791
Philadelphia,Avocados,Hass,"Last 04 Wks",13,"2017-12-31 00:00:00",1394883.90,1776050.38,0.273260362,1935918.32,2338692.86,0.208053478,1.387870575,1.316794212,-0.051212530
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",1,"2017-01-29 00:00:00",4774863.61,5125997.03,0.073537895,3075257.34,3498367.46,0.137585273,0.644051347,0.682475514,0.059660099
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",2,"2017-02-26 00:00:00",5137239.40,5705601.92,0.110635786,3194440.45,3569457.89,0.117396911,0.621820437,0.625605841,0.006087616
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",3,"2017-03-26 00:00:00",5265758.63,4943587.94,-0.061182199,3070416.07,3521984.38,0.147070723,0.583090925,0.712434860,0.221824640
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",4,"2017-04-23 00:00:00",4973896.16,4501777.42,-0.094919300,3064030.90,3629609.87,0.184586575,0.616022289,0.806261512,0.308818733
