Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",1312328.42,1396952.15,0.060000000,1481499.31,1634881.85,0.100000000,1.128908959,1.170320580,0.040000000
Columbus,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",1080633.48,1050097.48,-0.030000000,1144744.41,1142292.77,0.000000000,1.059327174,1.087796887,0.030000000
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",6578694.26,6211917.15,-0.060000000,5294666.44,6057895.51,0.140000000,0.804820262,0.975205458,0.210000000
Denver,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",4271565.30,4101897.82,-0.040000000,4527756.52,4564314.86,0.010000000,1.059975958,1.112732462,0.050000000
Detroit,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",2389706.86,2269258.40,-0.050000000,2708444.40,2658025.23,-0.020000000,1.133379347,1.171318890,0.030000000
"Grand Rapids",Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",842035.54,755426.75,-0.100000000,1278199.43,1178111.32,-0.080000000,1.517987507,1.559530848,0.030000000
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",1586926.64,1481119.53,-0.070000000,1801369.09,1839635.88,0.020000000,1.135130664,1.242057675,0.090000000
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",1988876.11,1601974.48,-0.200000000,2438629.57,2472661.39,0.010000000,1.226134478,1.543508602,0.260000000
Houston,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",6939254.82,5424655.16,-0.220000000,4920627.46,5487357.81,0.120000000,0.709100269,1.011558827,0.430000000
Indianapolis,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",910284.92,1065407.90,0.170000000,1072026.58,1220764.85,0.140000000,1.177682456,1.145819221,-0.030000000
Jacksonville,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",1045968.06,849866.08,-0.190000000,1148115.55,1182774.11,0.030000000,1.097658326,1.391718222,0.270000000
"Las Vegas",Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",1593879.24,1641017.84,0.030000000,1735718.16,1897926.53,0.090000000,1.088989753,1.156554477,0.060000000
"Los Angeles",Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",13816307.50,12728365.65,-0.080000000,13961794.02,16801088.64,0.200000000,1.010530058,1.319972187,0.310000000
Louisville,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",548433.65,545112.51,-0.010000000,591704.47,626172.50,0.060000000,1.078898915,1.148703228,0.070000000
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",3627462.92,3755677.19,0.040000000,4369077.70,5095390.75,0.170000000,1.204444483,1.356716909,0.130000000
Nashville,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",1250281.72,1185520.90,-0.050000000,1234741.50,1325129.61,0.070000000,0.987570625,1.117761492,0.130000000
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",1524709.19,1445738.31,-0.050000000,1496229.99,1510732.62,0.010000000,0.981321553,1.044955791,0.070000000
"New York",Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",9899412.01,7418183.88,-0.250000000,12225284.50,12162902.03,-0.010000000,1.234950570,1.639606436,0.330000000
"Northern New England",Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",3138391.81,2642302.73,-0.160000000,3173403.09,3606182.13,0.140000000,1.011155803,1.364787649,0.350000000
Orlando,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",2204728.98,1964995.30,-0.110000000,2545831.39,2505760.02,-0.020000000,1.154713987,1.275198989,0.100000000
Philadelphia,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",2612374.86,2270876.35,-0.130000000,3243845.38,3215304.25,-0.010000000,1.241722782,1.415886977,0.140000000
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",5902685.66,4717292.53,-0.200000000,4131890.40,4979112.35,0.210000000,0.700001768,1.055502138,0.510000000
Pittsburgh,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",694159.00,610179.02,-0.120000000,835329.36,775110.95,-0.070000000,1.203368911,1.270300886,0.060000000
Portland,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",3134512.24,3046257.88,-0.030000000,3540915.50,4013142.54,0.130000000,1.129654386,1.317400791,0.170000000
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",1652838.70,1632503.46,-0.010000000,2054931.82,2138727.52,0.040000000,1.243274265,1.310090651,0.050000000
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",1493167.71,1375583.66,-0.080000000,1695296.94,1611517.80,-0.050000000,1.135369409,1.171515660,0.030000000
Roanoke,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",838233.95,872455.55,0.040000000,914320.87,989377.65,0.080000000,1.090770506,1.134014965,0.040000000
Sacramento,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",2385017.88,1944420.01,-0.190000000,2966266.83,3279669.52,0.110000000,1.243708425,1.686708377,0.360000000
"San Diego",Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",2380623.45,2283643.05,-0.040000000,2554284.91,3121686.05,0.220000000,1.072947891,1.366976354,0.270000000
"San Francisco",Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",3719456.84,3526037.82,-0.050000000,5302986.62,6433354.77,0.210000000,1.425742211,1.824528011,0.280000000
Seattle,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",2959933.01,2816849.54,-0.050000000,3936220.01,4484424.62,0.140000000,1.329834154,1.592000054,0.200000000
"South Carolina",Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",2255331.00,1910130.24,-0.150000000,2466438.63,2519309.87,0.020000000,1.093603835,1.318920468,0.210000000
Spokane,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",474456.67,438939.59,-0.080000000,563445.44,633464.82,0.120000000,1.187559319,1.443170847,0.220000000
"St. Louis",Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",970841.89,910482.48,-0.060000000,1151177.41,1136749.19,-0.010000000,1.185751688,1.248512975,0.050000000
Syracuse,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",456955.61,381219.82,-0.170000000,512381.43,526426.92,0.030000000,1.121293664,1.380901234,0.230000000
Tampa,Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",2355751.98,2262494.72,-0.040000000,2804336.02,2749833.64,-0.020000000,1.190420742,1.215398920,0.020000000
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",6,"2019-06-16 00:00:00",4368046.82,3650014.25,-0.160000000,3688930.65,4136675.09,0.120000000,0.844526353,1.133331216,0.340000000
California,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",29701155.59,24621137.89,-0.170000000,33005486.03,40497884.55,0.230000000,1.111252588,1.644842116,0.480000000
"Great Lakes",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",19754763.30,15006021.14,-0.240000000,21076549.39,22381819.48,0.060000000,1.066909741,1.491522588,0.400000000
Midsouth,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",16708947.01,15239925.10,-0.090000000,19810645.43,21976721.87,0.110000000,1.185630993,1.442049205,0.220000000
Northeast,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",26250422.94,21748198.40,-0.170000000,32105114.14,31860643.44,-0.010000000,1.223032262,1.464978517,0.200000000
Plains,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",10050962.08,8785017.60,-0.130000000,10984479.03,11671640.64,0.060000000,1.092878368,1.328584776,0.220000000
"South Central",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",32872411.08,26506350.41,-0.190000000,26805408.63,30032731.14,0.120000000,0.815437863,1.133039090,0.390000000
Southeast,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",22023771.58,18643590.30,-0.150000000,24109039.64,26378936.19,0.090000000,1.094682605,1.414906451,0.290000000
"Total U.S.",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",189139716.20,155888292.00,-0.180000000,201311483.30,222279886.00,0.100000000,1.064353312,1.425892112,0.340000000
West,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",31777282.50,25338050.93,-0.200000000,33414761.13,37479508.63,0.120000000,1.051529851,1.479178834,0.410000000
Albany,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",553999.33,502871.08,-0.090000000,690191.88,691849.55,0.000000000,1.245835225,1.375799042,0.100000000
Atlanta,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",3041629.92,2822651.22,-0.070000000,2941451.31,3647217.60,0.240000000,0.967064169,1.292124785,0.340000000
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",3895250.47,3794352.39,-0.030000000,5489140.66,5761329.36,0.050000000,1.409188113,1.518395965,0.080000000
Boise,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",457134.17,383535.72,-0.160000000,556829.14,650027.31,0.170000000,1.218086891,1.694828607,0.390000000
Boston,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",3481202.63,2885967.10,-0.170000000,4345551.80,4384376.40,0.010000000,1.248290393,1.519205261,0.220000000
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",890916.37,740398.59,-0.170000000,1015259.90,1004539.52,-0.010000000,1.139568128,1.356755042,0.190000000
Charlotte,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",1162204.43,1147832.03,-0.010000000,1482143.02,1811413.64,0.220000000,1.275285984,1.578117349,0.240000000
Chicago,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",4108648.01,2640068.60,-0.360000000,4614703.50,4516123.63,-0.020000000,1.123168373,1.710608440,0.520000000
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",1421784.95,1097396.56,-0.230000000,1371350.93,1729972.90,0.260000000,0.964527673,1.576433682,0.630000000
Columbus,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",1105047.10,857220.76,-0.220000000,987636.57,1223967.02,0.240000000,0.893750656,1.427831752,0.600000000
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",6664780.82,5845085.25,-0.120000000,5288740.29,6518306.67,0.230000000,0.793535516,1.115177348,0.410000000
Denver,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",3992884.26,3592226.45,-0.100000000,4366562.02,5152292.44,0.180000000,1.093585923,1.434289434,0.310000000
Detroit,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",2405818.82,1913276.29,-0.210000000,2389952.32,2677657.83,0.120000000,0.993404948,1.399514458,0.410000000
"Grand Rapids",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",1020267.49,758872.53,-0.260000000,1288391.85,1211772.39,-0.060000000,1.262798102,1.596806238,0.260000000
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",1525508.48,1560469.61,0.020000000,1637432.03,1782951.54,0.090000000,1.073368029,1.142573703,0.060000000
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",1782304.47,1444607.81,-0.190000000,2284405.77,2268881.53,-0.010000000,1.281714661,1.570586504,0.230000000
Houston,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",7091668.54,4971667.25,-0.300000000,5060589.08,5201437.03,0.030000000,0.713596392,1.046215840,0.470000000
Indianapolis,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",999524.23,853393.91,-0.150000000,1020759.90,1216881.39,0.190000000,1.021245778,1.425931654,0.400000000
Jacksonville,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",1056178.40,788774.08,-0.250000000,1111227.54,1183258.23,0.070000000,1.052121062,1.500123115,0.430000000
"Las Vegas",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",1641421.21,1432030.14,-0.130000000,1699735.53,1904509.22,0.120000000,1.035526725,1.329936547,0.280000000
"Los Angeles",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",13377771.31,11411674.83,-0.150000000,14105879.63,18054663.46,0.280000000,1.054426728,1.582122145,0.500000000
Louisville,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",557795.90,462156.76,-0.170000000,574115.63,676804.11,0.180000000,1.029257530,1.464447063,0.420000000
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",3651516.74,3118091.21,-0.150000000,4421691.88,4881895.11,0.100000000,1.210919241,1.565667834,0.290000000
Nashville,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",1321124.76,1030192.35,-0.220000000,1174769.42,1365645.37,0.160000000,0.889219138,1.325621735,0.490000000
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",1466469.83,1271095.68,-0.130000000,1490391.08,1565767.88,0.050000000,1.016312132,1.231825349,0.210000000
"New York",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",9034713.11,6850260.01,-0.240000000,11263740.24,10978273.88,-0.030000000,1.246718086,1.602606888,0.290000000
"Northern New England",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",2760718.76,2286187.22,-0.170000000,3449561.75,3324093.17,-0.040000000,1.249515814,1.453989919,0.160000000
Orlando,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",2231165.36,1796611.13,-0.200000000,2488758.71,2552653.62,0.030000000,1.115452380,1.420815878,0.270000000
Philadelphia,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",2495078.21,2258755.68,-0.100000000,2986320.64,3012212.08,0.010000000,1.196884582,1.333571447,0.110000000
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",5410714.65,4105311.37,-0.240000000,3952134.49,4931661.74,0.250000000,0.730427447,1.201288111,0.650000000
Pittsburgh,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",663663.15,608040.25,-0.080000000,787049.93,862761.87,0.100000000,1.185917781,1.418922300,0.200000000
Portland,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",3053048.14,2170348.35,-0.290000000,3482576.18,3789030.13,0.090000000,1.140688263,1.745816578,0.530000000
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",1568399.54,1523757.63,-0.030000000,1917648.31,2218600.72,0.160000000,1.222678445,1.456006307,0.190000000
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",1408425.47,1261309.46,-0.100000000,1549634.35,1701409.65,0.100000000,1.100260101,1.348923245,0.230000000
Roanoke,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",851041.85,768049.36,-0.100000000,877009.73,1035965.78,0.180000000,1.030513047,1.348827086,0.310000000
Sacramento,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",2488545.33,1950379.05,-0.220000000,3089354.45,3438618.18,0.110000000,1.241429848,1.763051228,0.420000000
"San Diego",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",2314383.61,1998956.94,-0.140000000,2647673.73,3405354.01,0.290000000,1.144008158,1.703565465,0.490000000
"San Francisco",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",4465792.84,3706639.90,-0.170000000,5325836.47,6500109.22,0.220000000,1.192584757,1.753639252,0.470000000
Seattle,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",2776007.79,2160197.03,-0.220000000,3967696.11,4339004.64,0.090000000,1.429281331,2.008615223,0.410000000
"South Carolina",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",2156456.73,1776528.00,-0.180000000,2356442.39,2612637.87,0.110000000,1.092738082,1.470642664,0.350000000
Spokane,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",433086.87,358407.30,-0.170000000,572852.15,645320.73,0.130000000,1.322718812,1.800523399,0.360000000
"St. Louis",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",929740.67,845994.22,-0.090000000,1118102.90,1301901.80,0.160000000,1.202596526,1.538901531,0.280000000
Syracuse,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",417328.12,354778.23,-0.150000000,491819.62,491954.34,0.000000000,1.178496239,1.386653121,0.180000000
Tampa,Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",2371309.28,2000467.83,-0.160000000,2759391.29,2755845.37,0.000000000,1.163657273,1.377600444,0.180000000
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",7,"2019-07-14 00:00:00",4309779.20,3361626.61,-0.220000000,3677998.66,3982219.13,0.080000000,0.853407678,1.184610783,0.390000000
California,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",27099372.19,22880321.94,-0.160000000,32935500.04,38336496.11,0.160000000,1.215360260,1.675522583,0.380000000
"Great Lakes",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",17204336.70,14067960.06,-0.180000000,19992921.54,22234204.80,0.110000000,1.162086158,1.580485351,0.360000000
Midsouth,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",15512220.75,14513044.64,-0.060000000,18682737.56,21029431.20,0.130000000,1.204388325,1.449002034,0.200000000
Northeast,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",24239794.68,19872339.25,-0.180000000,28999165.31,30403980.34,0.050000000,1.196345336,1.529964840,0.280000000
Plains,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",8693611.22,7711708.99,-0.110000000,10203696.19,11165647.18,0.090000000,1.173700541,1.447882330,0.230000000
"South Central",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",27613630.04,24580837.87,-0.110000000,25605501.40,28287146.40,0.110000000,0.927277629,1.150780399,0.240000000
Southeast,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",19441398.37,18280923.06,-0.060000000,23060446.84,24156528.94,0.050000000,1.186151654,1.321406412,0.110000000
"Total U.S.",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",169496745.60,146580448.10,-0.140000000,192646861.80,211913495.30,0.100000000,1.136581479,1.445714609,0.270000000
West,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",29692381.65,24673312.37,-0.170000000,33166893.00,36300060.35,0.090000000,1.117016930,1.471227689,0.320000000
Albany,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",580631.47,417779.90,-0.280000000,668950.65,632999.00,-0.050000000,1.152108841,1.515149484,0.320000000
Atlanta,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",2874372.92,2682778.14,-0.070000000,2867048.49,3583621.73,0.250000000,0.997451816,1.335787584,0.340000000
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",3727815.92,3797235.27,0.020000000,4947253.47,5564686.11,0.130000000,1.327118499,1.465457290,0.100000000
Boise,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",403269.58,367093.70,-0.090000000,525497.44,643628.63,0.230000000,1.303092190,1.753308842,0.350000000
Boston,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",3187042.89,2558988.99,-0.200000000,3963353.66,4070865.96,0.030000000,1.243583408,1.590810268,0.280000000
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",769774.07,701627.25,-0.090000000,901411.65,974415.30,0.080000000,1.171008073,1.388793408,0.190000000
Charlotte,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",1089464.26,1094691.70,0.010000000,1445605.03,1734218.09,0.200000000,1.326895322,1.584206850,0.190000000
Chicago,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",3200710.65,2646401.19,-0.170000000,4441608.35,4856729.43,0.090000000,1.387694433,1.835220392,0.320000000
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",1267902.71,1060534.88,-0.160000000,1418928.20,1730458.82,0.220000000,1.119114415,1.631684966,0.460000000
Columbus,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",973529.94,790206.29,-0.190000000,986662.86,1181869.89,0.200000000,1.013490001,1.495647282,0.480000000
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",5534456.82,5471025.80,-0.010000000,5119245.66,6106802.39,0.190000000,0.924977071,1.116207931,0.210000000
Denver,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",3618547.93,3203214.90,-0.120000000,4272388.69,4865365.58,0.140000000,1.180691474,1.518900771,0.290000000
Detroit,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",2135524.75,1663214.28,-0.220000000,2287441.25,2607024.65,0.140000000,1.071137785,1.567461680,0.460000000
"Grand Rapids",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",940024.66,727719.60,-0.230000000,1151484.56,1203125.67,0.050000000,1.224951439,1.653281937,0.350000000
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",1428122.55,1370205.42,-0.040000000,1527889.02,1576975.10,0.030000000,1.069858480,1.150904147,0.080000000
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",1504796.51,1266689.97,-0.160000000,1916984.65,2015536.35,0.050000000,1.273916199,1.591183634,0.250000000
Houston,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",5976535.73,4440125.65,-0.260000000,4870725.63,4759958.34,-0.020000000,0.814974736,1.072032351,0.320000000
Indianapolis,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",915009.19,806659.11,-0.120000000,1000382.12,1178046.73,0.180000000,1.093302812,1.460402189,0.340000000
Jacksonville,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",936436.67,761277.74,-0.190000000,1055552.07,1042754.92,-0.010000000,1.127200700,1.369743085,0.220000000
"Las Vegas",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",1691520.22,1328542.10,-0.220000000,1732323.39,1803977.29,0.040000000,1.024122189,1.357862344,0.330000000
"Los Angeles",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",12503961.73,10514531.19,-0.160000000,13753963.86,16795219.38,0.220000000,1.099968487,1.597334116,0.450000000
Louisville,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",513947.87,422642.01,-0.180000000,557617.80,641275.22,0.150000000,1.084969571,1.517301179,0.400000000
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",3033501.17,3162865.54,0.040000000,4129872.79,4278924.80,0.040000000,1.361421196,1.352863328,-0.010000000
Nashville,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",1177858.77,993553.31,-0.160000000,1187629.89,1349265.30,0.140000000,1.008295663,1.358020034,0.350000000
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",1194858.54,1307482.95,0.090000000,1405856.86,1469364.09,0.050000000,1.176588536,1.123811282,-0.050000000
"New York",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",8024432.36,6564576.14,-0.180000000,9703094.68,10606862.23,0.090000000,1.209193902,1.615772596,0.340000000
"Northern New England",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",2845470.24,2108674.47,-0.260000000,3608189.55,3572972.40,-0.010000000,1.268046841,1.694416303,0.340000000
Orlando,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",2019241.62,1782632.05,-0.120000000,2461686.87,2270373.75,-0.080000000,1.219114565,1.273607613,0.050000000
Philadelphia,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",2449898.92,2135178.38,-0.130000000,2769088.92,2944895.36,0.060000000,1.130287008,1.379226854,0.220000000
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",5248816.71,4272053.35,-0.190000000,4163312.48,5129098.00,0.230000000,0.793190677,1.200616561,0.510000000
Pittsburgh,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",693984.49,535417.90,-0.230000000,751820.33,844384.92,0.120000000,1.083338808,1.577057696,0.460000000
Portland,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",2825257.20,2356860.33,-0.170000000,3523743.55,3628589.78,0.030000000,1.247229297,1.539586260,0.230000000
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",1469466.42,1464157.22,0.000000000,1878695.79,2184053.52,0.160000000,1.278488412,1.491679644,0.170000000
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",1278167.13,1217716.69,-0.050000000,1408564.59,1662250.88,0.180000000,1.102019100,1.365055512,0.240000000
Roanoke,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",801042.25,711135.85,-0.110000000,839983.26,980044.53,0.170000000,1.048612929,1.378139676,0.310000000
Sacramento,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",2213212.08,1896439.78,-0.140000000,3045763.51,3274807.20,0.080000000,1.376173362,1.726818449,0.260000000
"San Diego",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",2265131.47,1838054.74,-0.190000000,2585336.90,3269690.46,0.270000000,1.141362845,1.778886335,0.560000000
"San Francisco",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",3950932.90,3397875.66,-0.140000000,5709487.13,6275309.69,0.100000000,1.445098480,1.846833233,0.280000000
Seattle,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",2545861.76,2142065.75,-0.160000000,3917442.96,4202187.09,0.070000000,1.538749284,1.961745147,0.280000000
"South Carolina",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",1920968.63,1695786.87,-0.120000000,2190878.23,2446312.69,0.120000000,1.140507032,1.442582634,0.270000000
Spokane,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",416603.18,349123.86,-0.160000000,571602.43,587842.76,0.030000000,1.372054889,1.683765641,0.230000000
"St. Louis",Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",893986.96,857468.44,-0.040000000,1091311.41,1238070.41,0.130000000,1.220724081,1.443867030,0.180000000
Syracuse,Avocados,Hass,"Last 04 Wks",8,"2019-08-11 00:00:00",395813.32,311473.03,-0.210000000,453812.99,453537.83,0.000000000,1.146532891,1.456106264,0.270000000
